1376.2537592146691, 651.0874523795145, 0.4730867748917497, 1816.0216460402705, 2313.4410136925926, 1342.7551927391323, 0.580414708994848
1436.6469863041757, 190.81780510281158, 0.1328216374112175, 1816.0216460402705, 2253.0477866030387, 849.4841584722785, 0.37703779010966354
1466.8588441255833, 475.2860398797223, 0.32401620768291955, 1927.971667556164, 2450.28994075044, 1373.6551857263935, 0.5606092417396489
1528.275830598414, 589.5519535212547, 0.38576279341564207, 1927.971667556164, 2388.8729542775936, 1239.6533237211402, 0.5189281085464912
1438.7041101650864, 197.9547118049761, 0.13759237247349038, 2023.7307353235008, 2673.0027806509493, 1188.0844557576916, 0.44447557793724424
1492.277225118269, 770.9790368227216, 0.5166459849721411, 2023.7307353235008, 2619.4296656977504, 1779.20909735095, 0.6792353009703788
1430.8030767187024, 87.08107640323874, 0.060861678186311996, 1861.2597820831286, 2350.8040995771644, 655.2511402013506, 0.27873489769700915
1495.1684801959173, 721.2802225131317, 0.48240732202876546, 1861.2597820831286, 2286.4386960999445, 1677.0764706660739, 0.733488491743391
1301.7535244885987, 412.9051501148869, 0.31719149773540967, 1756.4546003969556, 2266.9161398099914, 1268.9868939569137, 0.5597855481602764
1354.4803385845107, 781.0917652242903, 0.5766726492616085, 1756.4546003969556, 2214.189325714078, 1485.1162667151038, 0.6707268657959736
1800.533558295545, 911.5629089051345, 0.5062737679646778, 2228.5329230197112, 2727.27936466513, 1725.0573067618238, 0.6325194731100221
1918.2899815460862, 564.8520630504448, 0.2944560355755966, 2228.5329230197112, 2609.5229414146083, 1495.0608994826712, 0.5729249878417266
1418.9732992948082, 292.28030189037656, 0.20598012805148064, 1908.9384990471913, 2459.50492099155, 1171.620763241784, 0.4763644720700314
1497.0243609412648, 581.6159315298127, 0.38851467397906436, 1908.9384990471913, 2381.4538593450734, 1334.823869454968, 0.5605079704639163
1833.0998295670736, 560.5674650073396, 0.30580302063512266, 2309.997026060319, 2860.2274614761154, 1658.2888753236268, 0.5797751744079164
1938.3527639106492, 647.5459371919139, 0.3340702215036867, 2309.997026060319, 2754.9745271325605, 1609.0651211267857, 0.5840580757752185
1616.5061733645168, 578.1535136481756, 0.35765623613105985, 2175.144588451853, 2802.835212696408, 1467.875180539275, 0.5237108388998499
1768.7186914304482, 513.3341576360342, 0.2902293960725185, 2175.144588451853, 2650.62269463045, 1356.6408865759497, 0.5118196902653067
1694.7888270669296, 257.997936579533, 0.15223013773700333, 2396.1231224044345, 3173.524818453201, 1080.4497302708626, 0.34045731231983295
1739.3410563295015, 795.8901989918794, 0.4575814479257055, 2396.1231224044345, 3128.972589190631, 1778.1556188186364, 0.5682873748915105
